,review,label
517,그리 싼 가격은 아닌데 검수를 하셨다면 분명히 아셨을텐데 바느질이 엉망이네요 몇번 더 세탁하면 저부분이 너덜너덜해질꺼같네요. 새 침대에 깔려고 산건데 기분이 좋지 않네요,0
518,조립안대요 ㅡㅡ 설명서도 자세하지도 않고 맞추는데 자꾸 뜨고 나사도 안들어가서 한시간넘게 이것만 붙잡고 있었어요 이상하게 튀어나온 부분 있어서 안맞춰지는거같네요 사진첨부합니다,0
519,정말금방터져서 버렸어요 내부도 엉성하고 싼데는 이유가있는걸알아버렸지뭐야,0
520,보고구매하지 않아서 그런지 다 아니네요,0
521,재구매 2번 구매했는데 장농열어보니 다 압축이펴져있네요; 이불이 두껍게 그대로... 당황스럽네요,0
522,연결부분이 조금만 당겨도 불리됨,0
523,신발은 아닌듯하네요 전에 M샀다가 큰건지 벗겨져서 버렸는데 스몰은 신겨지지도않고..테이프는 좀 꽉해야하나봐요 이것도 벗겨지더라구요,0
524,그냥 그럼 가격만 비싸지 퀄리티는그닥,0
525,진심 별로........,0
526,똑딱하는부분 헐거워서 안잠겨요,0
527,맛도없고 확실히 싼게 비지떡.,0
528,작은건 완전 코딱지만해요,0
529,"감겨돌고 정전기, 답답한느낌",0
530,다음부터 사용안합니다.. 그냥 유심사는게 날거 같아요. 되기는 하는데 거의 카톡하고 구글만 가능한 수준... 네이버 검색하면 사진 같은 건 업로드가 안됨.. 호텔 와이파이로 검색하면 사진 바로 업로드..,0
531,별로예요 걍 진짜 싼맛임... 그와중에 또 깨진거 옴.. 반품하기 귀찮아 걍 몇번만쓰고 버리려함 그러나 애들은 좋아함...ㅋㅋ,0
532,배송 서비스 최악.. 같이 구매한 힙밴드를 잘못 보내놓고 연락도 잘 안되고..한달만에 다시 겨우 받고..서비스가 최악임,0
533,상품의 문제가 아니라. 문제발생후 처리가 늦고 아예 처리도 안해주고 있음.,0
534,고장인지 미세먼지 최악일때도 창문열어놔도 늘 그린색이네ㅠ,0
535,무료체험 보호필름이 맘에 안드네요. 제대로기포없이붙였는데..거치대에 안착하고 시간이 지난뒤 양끝 하단부 들뜨네요. 떼버리고 싶네요,0
536,다른제품보다 친환경적이고 디자인도 너무 맘에들어서 구매했는데 입구부분이 좁게 열려서 물 투입할 때나 세척할 때 너무 불편하네요. 가격대도 저렴한 편이 아닌데 개선이 좀 필요할듯해요.,0
537,먼지가 이정도 나면 그냥 운동장에서 퍼다 쓰겠다 미쳤냐 이걸 상품이라고 팔게? 온 집안이 먼지투성이고 공기청정기가 하루 종일 풀로 돌아간다 절대 사지마세요,0
538,"청국장,콩잎,명란젖은 상품 만족합니다. 그러나 산고추는 유통기한이 1월8일로 10일정도 남았고 고추가 허물어져서 물컹거리고 쓴맛이도네요. 모두 폐기처분했어요.",0
539,가성비 별로에욥 .. 돈 버리고 싶으신분은 구매 하시길 ..,0
540,기대를 너무 했나봐요 ㅋ,0
541,사진에는 테두리 마감이 안보였는데 ... 테두리가 있어서 완전 없어 보여요 ..,0
542,이중포장이안돼있어요 그 비닐조차도..,0
543,2개 주문했는데 1개만 왔어요ㅡㅡ,0
544,질이 별로인거같아요 웰킵스나 애니가드에 비해서..,0
545,저렴한게 비지떡이라고 이런거 좀 안팔았으면 좋겠습니다,0
546,설치해놓고 접힌부분이떠있어서 신경쓰여요,0
547,배송 완료라면서 그제서야 보내는 배송서비스. 테이블도 상판. 다리 따로 보내서 착불 비싸게 만들고. 나사는 죄다 녹슬어 있고. 중국에서 만든거라지만. 여기 사장님도 중국인이신가 하는 생각이 드네요.,0
548,여기저기까지고 상처가많네요어제 추가로3개더구입했다가 오늘설치하면서보니깐 영아닌거같해서취소했습니다 중간에엑스설치또한공구도없네요..손으로대충돌렸네요,0
549,색상도별루고 묻지않는다는말은 거짓이예요 마스크안에 다묻어요 잔에도 묻고요 휴지로 한참 닦아내도 마스크쓰면 안에 묻어요,0
550,후레쉬는 처음쓰는데 고장이 난건지 아님 안쪽에 문제가 있는건지 깜박깜박하고 밧데리는 따로 구매해야하고 별로네요 상품평을 좋게 써드리고 싶어도 물건이 별로라 어쩔수가 없네요,0
551,주문내용에는 사은품 수량이 있는데 실제로는 포함이 안되었네요.......,0
552,전라도김치 절대아님 서울김치임.. 속았음.. 환불받고싶음,0
553,카드 삽입은 쉬우나 꺼내는게 어려움,0
554,다크그레이가 누런빛남,0
555,"김장할땐 보라색은 아니네요 다 물들고,,, 미스미스.. 근데 하나는 안에 손가락이 안들어가고.. 불량이고.. 이래저래,, 참,,",0
556,별루예요 많이 샀는데 3만원 넘게썼는데 돈버렸어요 ㅡㅡ다시 안사요 기포 장난 아니게 생기구 많이 뿌려도 적게 뿌려도 사진과 같이 안되요,0
557,원래 쓰던게 변경되었다고 해서 구매했는데... 피지 제거가 안되요.,0
558,다 녹아서 와서 냄새가.... 다 버렸어요,0
559,잘못샀습니다 사이즈 참고하세요,0
560,하란대로했는데 염색이 안돼요. 머리는더 뻣뻣해졌어요,0
561,만능은 무슨 별로에요 인터넷에서 좋다는 글 보고 산건에 바이럴에 낚인건지 마트에서 파는 몇천원짜리보다 못함,0
562,달달이 깻잎 좋아하는 사람 좋아할듯 너무 달아서 먹다가 버림,0
563,"작년에 똑같은 양면세차걸레 샀는데,,, 1년사이에 뭐가 바뀐건지 헤드부분 걸레도 그렇고 수세미부분도 그렇고 숱이 적다해야돠나? 너무 가벼워지고..최악이네요",0
564,배송이 엄청 느려터졌네요,0
565,44사이즈인데도 너무너무 조여요 허리도 발목도..,0
566,제품자체가 견고함과는 거리가 있음. 그리고 디자인도 인터넷에서 본거랑 차이가 좀 나는듯하네요. 가장 큰 문제는 배송이 너무 늦다는것 입니다. 거의 2주만에 왔네요...,0
567,선물하기가쪼매번거롭네요~~^^다른곳은바로된것같은데이미지수신문자가열여있어야되네요,0
568,5/0주문에 4/0를...싼 제품 판다고 제품이바뀌면 안됩니다.다른 제품도 불량이많고. 확인들하시고 판매하세요. 반품귀찮아 그냥씁니다.쓸수나있을런지...,0
569,가격이 상당히 비싹던거같아요,0
570,각인이 찌그저져있고 엉성합니다.,0
571,가격이좀더비싸서 잘만들엇겟지하고 구매 사용해보니 대시보드 고정력엄청약함 계속떨어짐 대가리가 좌우로 흔들거림 아 진짜 불편함,0
572,칫솔이 뜯어져서왔네요;칫솔모 리필이 상자에서 뒹굴고있어서 깜짝놀랐네요 급해서 쓰긴씁니다,0
573,바르나마나한거같아요,0
574,싱가포르에서 충전선 불량으로 제대로 충전 안돼서 3일 사용못함 연락주신다더니 연락도 없네요 서비스 실망스럽네요,0
575,재구매 다좋은데 유통 기간이 6월까지네요 ㅎㅎ 3개나 삿는데 ㅠㅠ,0
576,냄새가 지독해요 사료풀때도 코가 찡그려져요 한번시키고 다시 안시켜요,0
577,재구매 배송 너무 너무 늦어요~ 다른곳은 빨리 오던데... 두번 다신 여기서 안시킬꺼에요~,0
578,싼가격에 샀지만 아주미끄러움,0
579,원산지 태국으로 바뀐 뒤로 고양이가 먹고 토했다는 글이 많이 올라오더라고요 저희고양이도 혹시몰라서 약간만 줬는데 꿀렁꿀렁하더니 먹은사료랑 다 토했습니다. 두종류 샀는데 전부 버렸네요. 재구매의사 전혀 없습니다,0
580,택배를 대체 어떻게 보내신 거죠 4개시켰는데 3개묶음은 플라스틱각에 오고 낱개하나는 따로왔는데 그 낱개하나가 칼집이나서 안에내용물이 새서 왔네요 지금 막 쓰는데는 별지장이 없을꺼 같아서 쓰는데 기분은별로네요 포장 신경좀쓰셔요,0
581,생각보다 맛없게 매워용..,0
582,재구매 너무 잘떨어져요 요리하다가 쉽게 찢어져서 음식에 들어갈까봐무서워요,0
583,실수로 알스지2kg를 구입했습니다... 저의 잘못입니다만 생물이라 반품도 안되고.... 아롱사태랑 알스지랑 따로 판매해주셨으면 합니다 아롱사태로 검색해서 들어와서 알스지를 사가네요,0
584,"세탁했는대도 불구하고, 털이 너무 빠집니다. 실내에서는 사용못할꺼 같습니다.",0
585,배송받자마자 사용했는데도 증기가 세는 건 똑같네요 애초에 두께도 달라서 맞지도 않아요,0
586,그닥 별로예요 변기들뜸,0
587,전생각보다 진짜별로네요.리뷰보고햇는데,0
588,내용물에 비해 가격이 비싸네요.,0
589,상품은 좋은데 헤드부분이 다 깨져서 왔어요 귀찮아서 그냥 쓰는데 보니까 저말고도 다른분들도 다깨졌다네요 포장신경써주셔야 할것 같아요,0
590,포장없이 제품에 노끈만 묶여와서 파손되어서 왔는데 교환하고 싶었지만 판매자측 손해를 감안하여 그냥 씁니다. 에어캡은 아니더라도 박스에는 담아서 배송바랍니다.,0
591,30도가 넘어가는 밤. 에어컨이 안나와서 틀고 있는데.. 냉풍이라 느끼기 어려울 정도입니다. 많이 아쉽네요.. ㅜ.ㅜ,0
592,딱딱하고쿠션감옶어요 싼게 비지떡이구만요,0
593,문턱이높다하네여ㅠ 넘낮아서 큰걸로다시주문햇어여ㅠㅠ,0
594,두개 샀는데 한개써보고 잘돼서 구매확정했더니 나머지 하나는 되지도 않아요... 못쓰고 처박아두는중입니다,0
595,한주지나서 받길 원했는데 그냥보내주네요,0
596,10살 딸아이가 사용하기에는 너무 무거워요.. 전체 중량이 성인것과 맞먹는 느낌입다.,0
597,버핑력은 중간정도 되는 것 같은데 올 빠짐 진짜 심합니다. 한번 사용하고 세탁 했는데도 털때마다 올빠지네요..,0
598,"6s 입니다. 그냥 붙혀도 크기가 약간 달라 폰 가쪽으로 뜨는데, 케이스까지 하면 반 이상이 떠버려 중간쪽만 붙어있어요. 터치도 제대로 안되고 그냥 오프라인 매장 가서 이건 버리고 만원주고 갈았습니다..",0
599,너무 맛없어요 돈 아까워,0
600,헉 너무신기하게 말씀해주신대로 절대아니에요.,0
601,"계란말이외에 다른용도로는 많이 불편해요, 써보신분들 제대로 평과해 주세요, 상풍평보고 구매했는데 대 실망이예요,",0
602,신발이 너무 무거워요,0
603,리뷰 보니까 한 치수 올리라고들 하셔서 올렸는데 커요. 정사이즈에요. 착용감도 편하고 빨아도 안줄고 색갈도 좋았어요. 다 좋은데... 벨트 이건 아닌거같아요.,0
604,이미지처럼 짱짱하길원했는데 정반대구요 너무 얇아서 바람막이가 될지는 모르겟어요 암튼 별로에요,0
605,은색철이 튀나오는구나,0
606,잘안쓰게되어요 왤까요 ㅠ,0
607,창문쪽에 끼우는 컵홀더는 약하고 창문내리고올릴때 자꾸 떨어져서 사용이 힘들어요,0
608,휴ㅜㅜ 귀에서 잘빠져요,0
609,햄스터가 전혀 먹질 않아요....,0
610,양쪽으로 힘을 못받아서 쓰지도 반품도 못해요 비추요,0
611,정말별로였어요 선물하는거라싱싱한상품요청했는데 다른화분들이랑잇을때 더 시들시들한게표나고 꽃잎은 말라비틀어져있고 상태안좋은걸보내줬더라고요,0
612,부모님이 필요하시대서 사드리긴 했는데 제일 작은 ss를 샀는데 크다고 하시니 사이즈 기준이 애매모호 합니다~조절이 가능한것도 아니고....가격도 한쌍이 아니라 따로따로 이고~다리가 두개이니 당연히 한쌍인줄 알것같은데 자세히 보고 구매해야 할것같네요~,0
613,하도좋다고해서 샀는데 딱 한번 써보고 한번도 안 썼어요 울애기테는 안 맞는듯,0
614,사용해봤는데 너무 불편해요 ㅠㅠ 그립톡이 더 편해서 바꿧어요,0
615,사람마다 틀리겠지만 저한테는 맞지않네요.. 괜히 샀나싶습니다..다시는 안살듯..,0
616,위에 이물질이 잘 들러붙어요. 종이를 올려놓으면 집기도 불편합니다,0
617,배송은 빠릅니다. 가격대비 그냥 딱 무배에 5000원이면 적당한 상품입니다. 상품 이미지와 달리 검정에 검정끈이 아니라 쌩뚱맞게 회색 끈이네요. 반품하기 귀찮고 해서 그냥 브랜드로 사야겠어요.,0
618,망치 소리나는게 금방 망가졌네요 떨어져서 망치 속에서 덜렁 거려요 걍 갖고 놀아요,0
619,보기보단 영~~~~~~반품할수도없고 작은접시는 두종류나 어따쓰라고 에구,0
620,개구림요 하루만에 떨어짐,0
621,디자인좋아서 삿는데 신축성이 전혀없고 윗부분에 트여져있어서 짝궁뎅이 되기 딱 좋은 제품이고 허벅지가 매우불편합니다,0
622,아직 입증되지 않아습니다 좀더 써보고나후,0
623,며칠 입지도 않았는데 보풀이 장난아니게 일어나요.나시로 된거는 옆구리가 미어져서....비추천입니다.,0
624,너무 오버핏.... 박시를 좋아하는데 심한정도에요... 여기서 구매한거 다실패같아요 ㅠ 소재도 구김도 잘가구 좀 얇고 저렴한느낌... 싼맛에 집에서 막입는용도니 입을게여,0
625,재구매 상자가 젖어있고 그래서 물통 표면에서 썩은 냄새 나서 다 씻어서 보관했어요,0
626,처음 사용할때는 쿨링감 때문이었는지 덜 가려운것 같아서 꾸준히 썼는데요.반통 이상 썼는데도 가려움 전혀 호전되지 않았고 쓸때마다 이마나 두피 근처쪽에 트러블이 자꾸나서 못 쓰겠어요. 저랑은 안맞나봐요.,0
627,돈 안나와서 어버이날 이벤트 망침,0
628,생각보다 두껍고 하얀가루들이 있어 물로 잘헹구고 사용해야 되네요..주간용 구멍뚫린스킨 상품이 안오고 야간용으루 두개 왔네요..,0
629,기능이 아쉬웠요~~~,0
630,일리제품 늘 먹던거라 맛은 좋은데 포장이 허술해서 캡슐이 찌그러진게 왔어요,0
631,"숫자자석도 안붙어요 ㅎ,,,, 망쓰,,,,보호필름 때서 환불도 못하고 그냥 장식이 됐네요",0
632,소스가 하나도 안왔어요. 깻잎은 무르고요.. 고기는 질겼습니다.. 정말 최악이였어요..,0
633,잘 안 맞아요 다른거사야할듯,0
634,암막 정도 문의 하려고 전화를 몇번이나 했는데 통화도 안되고해서 그냥 주문했더니 역시나 암막이 아니라 빛가림 수준...ㅠㅠ,0
635,안먹네요.... ㅡ 쥐가 아니라 오소리인건지... 족제비인건지.. 여튼 안먹네요,0
636,잘 깨어지고 뒷면에 접착력이 넘 강해서 깨지네요..,0
637,배송약속이 지켜주지 않네요.많이 늦네요,0
638,싼값에 먹을만 합니다,0
639,"기저귀에서 투명한 알갱이가 나와요,, 이전에도 보이길래 어디서 묻은건줄 알고 닦아냈는데 기저귀에서 나오는거네요, 4팩 산거 이제 한팩 뜯었는데 남은거 어찌 처리할지 고민이예요",0
640,입은지 일주일도 안되서 봉제선이 다 띁어졌어요.. 제꺼만그런건지.,0
641,가격만큼합니다딱이에요,0
642,재구매 국내산이 맞나요? 오징어 입이 너무 커요.,0
643,재구매 크기안맞아 불편해;; 최악,0
644,휴대폰 탈부착시 화면에 자국이나 조금만 힘을 주어도 같이 탈거되어서 불편하다.,0
645,늘 먹던거에요 근데 진짜 포장 아이스팩 하나 쪼맨한거 주셔서 다 녹았어요 진짜 너무한듯 8개 샀는데,0
646,입에서자꾸빠져요ㅜㅜ,0
647,개 뭐 같은 제품입니다. 고장 잘 나고 애초에 불량이 넘 많아요 절대 여기서 사지마세요,0
648,개인적인 홍보물 보내지마세요,0
649,간장도 얼어서와서 녹으면 그릇에 담으려고 그대로 꺼내뒀었는데 팩에서 간장이 줄줄 새요 간장새우장 담그려고 새우까지 추가해서 산건데 안보는 사이에 간장이 많이 새서 새우장 못했네요 이건 어째야합니까?,0
650,발색이 별로예요 ㅠㅠ,0
651,한달도 안되는데 액세서리를 지원할수 없다며 충전 불능 상태가 지속적으로 뜸 꼬임 현상으로 선이 틀리고 실밥이 일어남 오래 쓸려고 구매 했는데 가격대비 별한개도 아까움,0
652,버클끈방향이 다잘못되있어서 다빼서 다시손봐야하네요 판매목록에자세한 ㅅㅏ용방법설명을 명시해주셔야될듯합니다,0
653,스탠드가 좀 많이 허접하네요,0
654,정품인줄 알았는데 라벨을 보니 정품같지가 않아요,0
655,배송완료처리되었는데 상품은.. 문제때문에 판매자분께 연락드렷더니 한번 도착안했냐고만 답장하시더니 그 뒤로 제 연락 씹으시네요. 물건은 결국 한주정도 뒤에 도착했지만 판매자 대응이 너무 불쾌합니다,0
656,촉촉함이 없네요 너무 아쉬워요 이미 뜯어 사용해서 반품도 못하네요,0
657,햄스터가 정말 싫어합니다 전혀 안쓰려고 합니다,0
658,턱받이 지체가 힘이 없어서인지 음식물 떨어지는 곳이 흐물거려 무용지물입니다,0
659,"아기가 먹기에 너무 달고, 재료가 국산이 아니네요.",0
660,보냉백인데 기능이 없어요 정말별로에요,0
661,지인이 스테인레스 냄비에 사용했다가 눌러붙었다고 하네요 ㅠㅠ 아직 사용전인데 불안해서 사용을 못하겠어요.,0
662,에기랑같이 구매 했는데 에기 바늘이 커서 그런지 들어가지 않아요. 교환요청드서 새로 왔는데 똑같아요,0
663,돌아기 s많이 크네요...,0
664,두번째 구매입니다. 귀찮아서 반품 신청은 안하는데 포장에 신경 좀 쓰셔야할 것 같네요.,0
665,너무작아요 재질도 입기불편해요,0
666,보는게 너무힘들고 어려워요 생각만큼 잘보이지도 않고설명시도 없어서 어려워요,0
667,아무리 무독성이라지만 넘 약해서 그냥 다 찢어져서 냥이 먹을까봐 바로 버렸네요. 줄도 이로 떡 금빙 끊어버릴정도에요. 정말 돈만 아깝네요,0
668,스크래치가 안 지워 지는데 괜히 3개 샀어요..,0
669,젤리패드인가 뭔가 접착력이 강하지도 않고 아크릴패드 끝까지 부착되어 있는거도 아니고 중간까지만 있습니다. 그리고 마감도 상당히 허접하고요. 볼펜도 착착 잘 붙는거 같지만 꾹 눌러줘야 볼펜도 붙습니다. 하여간 허접해서 떼버렸네요.,0
670,상품은 만족하나 배송은 기다리다 지쳐요. 몇천원 싸게사겠다고 기다리다가 취소하고 베페가서 살뻔..마우이 인디핑크한 느낌이여서 제품은 좋아요,0
671,별로네요 생각 보다 별로였어요..,0
672,정말 중국산에 다시 한번 실망하면서 싼게 왜 싼지 다시 한번 실감하네요.싼 맛에 쓸려면 구매하세요,0
673,고정이 안돼요 고정이되도 이틀에 한번꼴로 다시 풀립니다. 고정할 수 있는 막대핀과 안에 고리같은거 넣고 고정했는데도 풀려요. 자전거가 얇아서 그런가 했지만 반대쪽 전거벨은 한번도 풀린적 없고 안에 고리같은거 넣지도 않았어요. 거치대 완전 비추합니다,0
674,칼자국 아주아주 많이나요,0
675,가격에 비해 물빠짐 구멍도 조잡하고 컬러감도 안이쁜 쿨 그래이라서 다른 그레이들과 컬러가 어긋나서 진짜 맘에 안들어요 반품 귀찮,0
676,프리미엄 버전인데 이전 상품보다 때가 하나도 안벗겨지고 피부만 따끔가려요 바꾸고 싶은데--안쓰고 싶은데,0
677,어ㅗ로노어라ㅏ아아ㅏ아,0
678,유명한제품ㅈ인데 저하곤별로네요,0
679,배송 오류에 고객센터는 전화 안받음. 뒤늦게 누락된 상품 보내줘서 받았지만 또 누락해서 보낼까봐 재구매는 안할듯 합니다.,0
680,엄청 설익었어요~ 오래 두고 먹어야해요 바로 못먹음 크기도 생각보다 작아요,0
681,전체적으로 너무 약해요 수납공간은넉넉해요 배송시 하나깨졌는데 교환빨랐어요,0
682,이거보다 저렴한상품과 별차이없습니다 완전여름용이고 배송겁나 느립니다 일주일걸림 배송상태도 안좋아요 자켓은 다구겨져서 왔습니다,0
683,급하게필요해서 다음날바로배송이라서 주문햇는데 1주일만에받앗어요ㅡ ㅡ,0
684,솜커버가 찢어져 있어서 짜증나지만 급해서씁니다,0
685,너무 달아서 반찬으로는 별로예요,0
686,너무귀걸이가 안이뻐요 글고 너무작아요 사진이랑너무틀려요 제가잘못클릭했어요 반품처리해주세요,0
687,"와.. 최악.. 사용하고 얼마안되서 하나터졌을때 잘못걸렸나했는데, 벌써 두번째 터졌네요 몇년간 핫팩사용하면서 이렇게 터진건 처음.. 겨울이라 패딩입고 다니는데 세탁비만 몇만원 깨지네요.. 진짜 최악입니다 휴",0
688,이런맛은 첨이네요 햇작두콩 맞나요? 절은냄새에 먹지못하고 다 버렷습니다 실망입니다,0
689,전에 쓰던것과 다른 것이라서 한번 구매를 해 보았는데. 향이너무 안좋고 발라도 부드럽지 않아서 ....,0
690,정 사이즈로 안 와서 아쉽습니다,0
691,만족못합니다 만족못합니다,0
692,일주일인가 이주도 안되어 고장나고 안됨 결국 동네에서 2만원?정도 주고 사서 쓰고있는데 진짜 잘되고 튼튼 결론은 이거 장난감수준 내구성..,0
693,표면이 타사에 비해서 좀 거칠고 귀 부분이 편하지 않습니다.,0
694,잘모르겠어요..아직사용전,0
695,배송은 빠름 일단 써보아야 함,0
696,가격도 저렴하고 배송도 빠릅니다 단지 사전 통보없이 주문품이 아닌 대체품으로 받아서 실망함,0
697,얊은데 잘 찢어져요.,0
698,별로네요. 가격도 포장도,0
699,의자등받이가부러졌어요.보통체격(고1~63kg)학생인데요.편하긴한데생각보다약하듯요.이럴땐반품도심들고..ㅠ,0
700,글자 인식도 안될정도의 수준 종이장 같은 느낌의 수준,0
701,호두에서 쩔은 냄새가 나요. 지방이 부패한 냄새 2018년산 맞나요? 몇년 묵은 호두 같아요. 2키로나 샀는데 어떻게 해야할지 모리겠네요. 앞으로 신선한 제품 파셨으면 좋겠습니다. 개봉해서 맛 보아서 반품하기도 그렇고 해서 버려야 할 듯,0
702,일주일만에 배송. 판매자의 성의없는 답변. 총3개 시켰는데 모두 유통기한 3일남았네요.,0
703,"등받이지 윗부분 중간이 파손 되어서 왔어요....걍 써요 -,.-;;;;",0
704,펜 잉크 묻어서 왔네요- 그냥 쓸건데 다음부턴 검수 잘하고 보내시길,0
705,곱슬도 심하고 미용실에서 매직을 해도 한것같지않아서 셀프로 하려고 구매해서 시술해봤는데 머리가 완전 망했어요 제가 잘못한걸수도 있지만 두번 다시 못할꺼같네요 머리카락 짧게 자르고 길러야될지경입니다ㅠㅠ,0
706,별로임생각보다별로야,0
707,얼굴막때리는안개분사,0
708,하나도 안달아요; 너무 써요,0
709,철심이 들어있어서 가슴밑부분이 아파요,0
710,레이스 다 풀리고 길 가다 개꼽당햇어용 >_< 착용 전에 안 봐서 환불은 못 하고 다 뜯겼움 ㅋㅋㅋ 같이 있는 친구가 옷가게 하는데 이건 마감 불량이고 제품 불량이지 뜯긴 거 아니라햇너엽 >_<,0
711,필터가 찌그러져와서 어이가없네여,0
712,돈이조금아까운상황~~,0
713,구매한지 두달밖에 안됐는데 현이 벌써부터 이상합니다. 코일이 풀렸다고 해야할까요? 실로 감겨진 마감도 울퉁불퉁해요. 원래 쓰던 도미넌트는 안이랬는데..,0
714,펼쳤는데 이 칼자국은 먼가요...중간이라 사이즈 부족할것 같아요 ㅠㅠ,0
715,배송이 일주일 걸렸어요 ... 컵이 큰편이래서 정사이즈로 시켰는데 조금 작거나 딱맞네요 한사이즈 크게 살걸 그랬어요 ㅠ,0
716,조립이힘들어요 <~~~,0
717,구성품읗 잃어버렸는데 다시 살수가 옶다네요,0
718,광어회가 완전히 얼어서 먹는데 불편햇습니다.. 냉동 회같은 느낌을 받았어요,0
719,진짜 역대급 별로 액정 갈면 보통 기포 안차게 잘하는데 얘는 모서리 부분이 곡면?이라 그런거 기포 절때 안빠집니다. 그리고 아무리 먼지없이붙이면 뭐하나요. 필름 붙이거 사용하는 중에 액정사이로 먼지 싹 들어갑니다,0
720,종류별로 시켰는데 젓가락은 달랑 4개,0
721,배송이 잘 못와서 너무 많이 짜증나네요,0
722,회전의자가 회전이 벅벅하네요. 기름 발라도 개선이 없네요. 출고 시 한번 돌려보면 될 것을 반품도 어렵고 마음을 언잖게하네요. 구매 시 참고하세요.,0
723,장난하시나요? 어쩐지 싸다 했더니 안에 써있는 숫자가 3월 달이네요 혹시 제조일로 부터 몇년이런거 써져있나 했으나 유통기한 별도 표기 아무리 그래도 유통기한 지난거 파는건 아니죠ㅋㅋㅋ,0
724,저 흉이지고 진물이나고 물집이 잡혀요ㅠ,0
725,실망입니다 때가 나오지 않아요,0
726,모자 재질이 너무 엉성해요,0
727,10만원 갖다 버렸네요... 2개 연결그림으로했는데 중간에 빛이 다비치네요 정말 후회돼요,0
728,재구매 생각보다 치수가 작아요 저번건 안그랬는데,0
729,맛있다고해서..산건데.. 고기만두 한입 베어물자마자 닭가슴살 비린내때문에 못먹겠어요 닭가슴살 안좋아하시는분들에겐 비추예요ㅠ,0
730,피지오겔 아기들도 바른다고 해서 샀는데 저는 바르고 뾰루지가 여러개 올라왔어요 뜯어서 반품이 불가해서 누구 줄려구요,0
731,주문 확인 안하고 보내준거에 대해 빵점,0
732,도착했는데 상태가 영... 제품박스 다 구겨져있고..,0
733,맛없고 과숙되어 주스만들었는데 그냥은 역시 맛없어서 다른과일랑 섞어갈았어요.실망,0
734,색을 베이지톤에서 골랐는데 그레이였어요.이름에 그레이가 들어가긴했는데..설마했네요.색이 마음에 안들어서 인생에서 가장 후회되는 도배였습니다.,0
735,ㅎㅎㅎ그저웃지요 주저앉지나 않았으면좋겠네요..,0
736,어제 배송받고 오늘 처음 신어봤어요 안벗겨 진대서 구매했어요 착용감이 편해 좋았는데 한 10분쯤 걸으니 스르륵 벗겨져요 괜히 샀네요,0
737,가갸거겨고교구규그기,0
738,후크가 고리 없이 접착면만 왔네요 ㅋㅋ,0
739,생각보다 맛이 없어요. 냉동실에 넣어서 보관했는데 뚝뚝 끈어져요,0
740,ㅠㅠ1센치가 모자라서 버렷습니다 진짜 1센치 모자라서 밑에 찍찍이에 닷지도 않고ㅠ.. 분명 줄자 잿을때 맞앗던거같은데 줄자가 문제인지 1센치 정말 하..다들 여유잇게 사이즈 주문 시키세요 ㅎㅎ.....,0
741,제키가 175인데 제가 사용하기에 짧아요. 집에 박아두고 안쓰고 있어요,0
742,응대면에선 별 1개도 아까워요 전화는 진짜 100번 넘게해도 연결한번 안되요 어찌저찌.배송받았는데 기사님은 너무 친절하셔서 별 10개줘도 안아까운데 파로마회사때매 1개도 아까워요,0
743,진짜 거치대 최악입니다. 불량이라서 한번 바꿨는데도 불구하고 또 고장났네요. 가다가 계속 떨어져서 결국 고장났습니다.,0
744,시야확보가 어렵고 너무 커요 ㅠ 덥고요 괜히 샀어용 흑흑,0
745,다 무너졌어요 ~ 얼마나 가벼운갈 올려야 할지 ㅜ 옷올렸는데 다 무너졌습니다 돈만 날리고 설치하는데도 오래걸리고 완전 너무 약합니다 다신 ! 절대 안살테야 ㅋㅋ,0
746,털빠짐 정전기 너무 심함 그냥버림,0
747,맛없어요. 바닐라를 좋아해서 2통이나 샀는데 아무맛도 안나요. 넘 실망해서 반품하고싶지만 아이스크림이고 번거로워서 냉동실에 그냥 두려구요. 누군가는 먹겠죠... 낚였네요. 파닥파닥,0
748,배송시간도 오기로 한 날 안오고 갑자기 다음날 온다해서 주말이 다망가졌고 이만원 설치비를 따로 내는건데도 불구하고 이렇게 설치해놓고 휙 가버리셔서 기분이 안좋았습니다,0
749,설명서그대로했는데 망해서 통으로교체했습니다,0
750,좀 큰지 알았는데 스파출라너무 작아요,0
751,사지마세요ㅜ저렴한이유가,0
752,배송이 너무 늦네요,0
753,모기도통하네 하나도없고 켜놓고자도 모기에물림이거 먼가요 과장광고에 당한느낌,0
754,"너무 조악해요. 뚜껑도 맞지 않고 그냥 떨어져 나갑니다. 재질도 약해서 마구 휘어져요. 경첩 사이에 3M 양면 테이프로 고정해야만 뚜껑이 들리지 않습니다. 차라리 돈 더주고 괜찮은 것 구매하세요.,",0
755,너무불편합니다 비추합니다.,0
756,사이즈가 많이 작아요,0
757,4단이 아니라 3단짜리를 보내 주었네요.. 배송도 느리고 불만족 스럽습니다..ㅠㅠ,0
758,시래기가 너무 물러서 못먹고 버렸어요,0
759,아이가 넘 좋아해요,0
760,마감 진짜 별로에요,0
761,동영상처럼 깨끗이 지워지지않아요. 2번을 씻었음에도,0
762,타회사에꺼는 잘맞던만 이것은 생각보단 안맞네요,0
763,내가이걸왜삿을까여 시리얼은 미국아닌듯,0
